OBJECTID,מס' סידורי,עיר,רשות תמרור,מרכז מטרופוליני,שלב,קוד צומת במערכת אביבים,X,Y,סטטוס,שם,רחוב ראשי,שם רחוב 1,שם רחוב 2,שם רחוב 3,שם רחוב 4,נת''צ קיים,מהיר לעיר,הקו הכחול,רכבת קלה - הקו האדום,רכבת קלה - הקו הירוק,רכבת קלה - הקו הסגול,הקו החום,הקו הירוק,אופני דן,ללא פרוייקט,קווי המטרונית,קוד צומת ברשות מקומית,MANTA_AUTH,מעודכן לתאריך,מקור,Fast2City_,x,y
1622,1622.000000,נתניה,נתניה,0.000000, ,21017.000000,186313.000000,687474.000000,קיים,פנחס לנון - רוטנברג - ש"י עגנון,פנחס לנון,רוטנברג,ש"י עגנון, , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186313,687474
1623,1623.000000,נתניה,נתניה,0.000000, ,21018.000000,186425.000000,687722.000000,קיים,פנחס לנון - בר יהודה - וייסלברגר,פנחס לנון,בר יהודה,וייסלברגר טיודור, , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186425,687722
1624,1624.000000,נתניה,נתניה,0.000000, ,21019.000000,186518.000000,688086.000000,קיים,פנחס לנון - הרב רפאל - קצנלסון,פנחס לנון,הרב רפאל,יצחק קצנלסון, , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186518,688086
1625,1625.000000,נתניה,נתניה,0.000000, ,21020.000000,186559.000000,688280.000000,קיים,פנחס לנון - שלום עליכם,פנחס לנון,שלום עליכם, , , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186559,688280
1626,1626.000000,נתניה,נתניה,0.000000, ,21021.000000,186575.000000,688386.000000,בתכנון,פנחס לבון - בן צבי - אייזק ניוטון,בן צבי,אייזק ניוטון,פנחס לבון, , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186575,688386
1627,1627.000000,נתניה,נתניה,0.000000, ,21022.000000,186448.000000,688584.000000,קיים,בן צבי - אגם כנרת - האחים רייט,בן צבי,אגם כנרת,האחיים רייט, , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186448,688584
1628,1628.000000,נתניה,נתניה,0.000000, ,21023.000000,186320.000000,688871.000000,בתכנון,בן צבי - זיגמוינד פרויד - אגם החולה,בן צבי,זיגמוינד פרויד,אגם החולה, , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186320,688871
1629,1629.000000,נתניה,נתניה,0.000000, ,21024.000000,186325.000000,689023.000000,קיים,בן צבי - גרינבוים - בעל התניא,בן צבי,גרינבוים,בעל התניא, , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186325,689023
1630,1630.000000,נתניה,נתניה,0.000000, ,21025.000000,186387.000000,689345.000000,קיים,בן צבי - הנביאים,בן צבי,הנביאים, , , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186387,689345
1631,1631.000000,נתניה,נתניה,0.000000, ,21026.000000,186407.000000,689463.000000,קיים,בן צבי - שמחה ארליך,בן צבי,שמחה ארליך, , , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186407,689463
1632,1632.000000,נתניה,נתניה,0.000000, ,21027.000000,186456.000000,689699.000000,קיים,בן צבי - פלוגת מכבי - נחום,בן צבי,פלוגת מכבי,נחום, , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186456,689699
1633,1633.000000,נתניה,נתניה,0.000000, ,21028.000000,186536.000000,690133.000000,בתכנון,בן צבי - אירנה סנדלר,בן צבי,אירנה סנדלר, , , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186536,690133
1634,1634.000000,נתניה,נתניה,0.000000, ,21029.000000,186523.000000,690408.000000,בתכנון,בן צבי - ראול ולנברג,בן צבי,ראול ולנברג, , , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186523,690408
1635,1635.000000,נתניה,נתניה,0.000000, ,21030.000000,186520.000000,690598.000000,קיים,בן צבי - רפאל איתן,בן צבי,רפאל איתן, , , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186520,690598
1636,1636.000000,נתניה,נתניה,0.000000, ,21031.000000,186537.000000,690802.000000,קיים,בן צבי - הגר"א,בן צבי,הגר"א, , , ,לא,כן,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186537,690802
1637,1637.000000,רמת השרון,רמת השרון,0.000000, ,34014.000000,181998.000000,673369.000000,בתכנון,מחלף רב מכר- מזרח,כביש 2,דרך אלטנוילנד, , , ,לא,לא,לא,לא,לא,לא,לא, ,לא,כן,לא, ,RH,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,181998,673369
1638,1638.000000,רמת השרון,רמת השרון,0.000000, ,34015.000000,181891.000000,673418.000000,בתכנון,מחלף רב מכר- מערב,כביש 2,דרך אלטנוילנד, , , ,לא,לא,לא,לא,לא,לא,לא, ,לא,כן,לא, ,RH,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,181891,673418
1639,1639.000000,ראשון לציון,נתיבי איילון,0.000000,א,11139.000000,177414.000000,652780.000000,קיים,ציר הכיכרות 3,ציר הכיכרות,כביש 20, , , ,לא,לא,לא,לא,לא,לא,לא, ,לא,כן,לא, ,RL,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,177414,652780
1640,1640.000000,רמלה,רמלה,0.000000, ,18044.000000,185332.000000,648246.000000,בתכנון,כביש 200 - ג'ואריש,כביש 200,ג'ואריש, , , ,לא,לא,לא,לא,לא,לא,לא, ,לא,כן,לא, ,RAMLA,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,185332,648246
1641,1641.000000,בני ברק,בני ברק,0.000000, ,1054.000000,184798.900000,667818.860000,בתכנון,אצ"ל-לח"י,לח"י,אצ"ל, , , ,לא,לא,לא,לא,לא,לא,לא, ,כן,לא,לא, ,BB,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,184798.9,667818.86
1642,1642.000000,בני ברק,בני ברק,0.000000, ,1055.000000,184984.910000,667798.760000,בתכנון,לח"י- חניון אוטובוסים,לח"י, , , , ,לא,לא,לא,לא,לא,לא,לא, ,כן,לא,לא, ,BB,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,184984.91,667798.76
1643,1643.000000,בני ברק,בני ברק,0.000000, ,1056.000000,185254.360000,667799.460000,בתכנון,לח"י - ציר 4,לח"י,ציר 4, , , ,לא,לא,לא,לא,לא,לא,לא, ,כן,לא,לא, ,BB,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,185254.36,667799.46
1644,1644.000000,בני ברק,בני ברק,0.000000, ,1057.000000,185238.520000,667922.200000,בתכנון,אצ"ל -ציר 4,אצ"ל,ציר 4, , , ,לא,לא,לא,לא,לא,לא,לא, ,כן,לא,לא, ,BB,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,185238.52,667922.2
1645,1645.000000,בני ברק,בני ברק,0.000000, ,1058.000000,184123.240000,667892.710000,בתכנון,לח"י – רמפה מרחוב מבצע קדש,לח"י,מבצע קדש, , , ,לא,לא,לא,לא,לא,לא,לא, ,כן,לא,לא, ,BB,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,184123.24,667892.71
1646,1646.000000,רמת גן,רמת גן,0.000000, ,13104.000000,185290.250000,660972.790000,בתכנון,בי"ח שיבא כניסה דרומית - מאיר שמגר,מאיר שמגר, , , , ,לא,לא,לא,לא,לא,לא,לא, ,כן,לא,לא, ,RG,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,185290.25,660972.79
1647,1647.000000,לוד,לוד,0.000000, ,17034.000000,190114.000000,650640.000000,בתכנון,הנרייטה סאלד/נחושתן,הנרייטה סולד,אורי נחושתן, , , ,לא,לא,לא,לא,לא,לא,לא, ,כן,לא,לא, ,LOD,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,190114,650640
1648,1648.000000,ראשון לציון,ראשון לציון,0.000000, ,11140.000000,181921.000000,653309.000000,קיים,צבי פרנק - פינסקר,צבי פרנק,יהודה לייב פינסקר, , , ,לא,לא,לא,לא,לא,לא,לא, ,לא,כן,לא, ,RL,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,181921,653309
1649,1649.000000,ראשון לציון,ראשון לציון,0.000000, ,11141.000000,182252.000000,654741.000000,בתכנון,דרך המכבים - התעשיין,דרך המכבים,התעשיין, , , ,לא,לא,לא,לא,לא,לא,לא, ,לא,כן,לא, ,RL,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,182252,654741
1650,1650.000000,בני ברק,בני ברק,0.000000, ,1059.000000,184964.000000,667560.000000,בתכנון,דרך אם המושבות - גשר הלגינג,דרך אם המושבות, , , , ,לא,לא,לא,לא,לא,לא,לא, ,לא,כן,לא, ,BB,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,184964,667560
1651,1651.000000,נתניה,נתניה,0.000000, ,21032.000000,186867.000000,692764.000000,קיים,הרצל - ויצמן,הרצל,ויצמן, , , ,כן,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186867,692764
1652,1652.000000,נתניה,נתניה,0.000000, ,21033.000000,186942.000000,692733.000000,קיים,הרצל - שוהם,הרצל,שוהם, , , ,כן,לא,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186942,692733
1653,1653.000000,נתניה,נתניה,0.000000, ,21034.000000,187165.000000,692643.000000,קיים,הרצל - פתח תקווה - רזיאל,הרצל,פתח תקווה,רזיאל, , ,כן,לא,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,187165,692643
1654,1654.000000,נתניה,נתניה,0.000000, ,21035.000000,187285.000000,692579.000000,קיים,הרצל - מינץ,הרצל,מינץ, , , ,כן,לא,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,187285,692579
1655,1655.000000,נתניה,נתניה,0.000000, ,21036.000000,187431.000000,692499.000000,בתכנון,הרצל - עולי הגרדום,הרצל,עולי הגרדום, , , ,כן,לא,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,187431,692499
1656,1656.000000,נתניה,נתניה,0.000000, ,21037.000000,187591.000000,692434.000000,קיים,מחלף נתניה - צומת מערבי - גבע,כביש 57,גבע, , , ,כן,לא,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,187591,692434
1657,1657.000000,נתניה,נתניה,0.000000, ,21038.000000,187881.000000,692391.000000,קיים,מחלף נתניה - צומת מזרחי - הרכבת,כביש 57,הרכבת, , , ,כן,לא,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,187881,692391
1658,1658.000000,נתניה,נתניה,0.000000, ,21039.000000,188190.000000,692343.000000,בתכנון,דרך 57 - מעבר נת"צ,כביש 57, , , , ,כן,לא,לא,לא,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,188190,692343
1659,1659.000000,נתניה,נתניה,0.000000, ,21040.000000,186580.000000,691000.000000,קיים,יצחק בן צבי - אברהמס - האר"י - בן עובדיה,שדרות בן צבי,היהלומן אברהמס,עובדיה בן שלום,האר"י, ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186580,691000
1660,1660.000000,נתניה,נתניה,0.000000, ,21041.000000,186352.000000,691037.000000,קיים,אברהמס - שדרות בנימין,שדרות בנימין,היהלומן אברהמס, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186352,691037
1661,1661.000000,נתניה,נתניה,0.000000, ,21042.000000,186403.000000,691170.000000,בתכנון,שדרות בנימין - מקלף - יצחק כהן,שדרות בנימין,מדרכי מקלף,יצחק כהן, , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186403,691170
1662,1662.000000,נתניה,נתניה,0.000000, ,21043.000000,186519.000000,691426.000000,בתכנון,שדרות בנימין - הרב טביב,שדרות בנימין,הרב טביב, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186519,691426
1663,1663.000000,נתניה,נתניה,0.000000, ,21044.000000,186562.000000,691634.000000,קיים,שדרות בנימין - בן אב"י,שדרות בנימין,שדרות בן אב"י, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186562,691634
1664,1664.000000,נתניה,נתניה,0.000000, ,21045.000000,186637.000000,691982.000000,קיים,שדרות בנימין - טשרניחובסקי - שמעון גבאי,שדרות בנימין,טשרניחובסקי,הרב שמעון גבאי, , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186637,691982
1665,1665.000000,נתניה,נתניה,0.000000, ,21046.000000,186691.000000,692252.000000,קיים,שדרות בנימין - ירושלים,שדרות בנימין,שדרות ירושלים, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186691,692252
1666,1666.000000,נתניה,נתניה,0.000000, ,21047.000000,186767.000000,692480.000000,קיים,שדרות בנימין - לילנבלום - רמז,שדרות בנימין,לילנבלום,דוד רמז, , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186767,692480
1667,1667.000000,נתניה,נתניה,0.000000, ,21048.000000,186815.000000,692616.000000,קיים,שדרות בנימין - צבי אלון - שער הגיא,שדרות בנימין,צבי אלון,שער הגיא, , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186815,692616
1668,1668.000000,נתניה,נתניה,0.000000, ,21049.000000,186908.000000,692897.000000,קיים,ויצמן - היהלום,ויצמן,היהלום, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186908,692897
1669,1669.000000,נתניה,נתניה,0.000000, ,21050.000000,186934.000000,693149.000000,קיים,ויצמן - ששת הימים,ויצמן,ששת הימין, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186934,693149
1670,1670.000000,נתניה,נתניה,0.000000, ,21051.000000,186969.000000,693528.000000,קיים,ויצמן - ברנר - משה שפירא,ויצמן,ברנר,משה שפירא, , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186969,693528
1671,1671.000000,נתניה,נתניה,0.000000, ,21052.000000,187005.000000,693868.000000,קיים,ויצמן - יהודה הנשיא - שרת,ויצמן,יהודה הנשיא,שרת, , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,187005,693868
1672,1672.000000,נתניה,נתניה,0.000000, ,21053.000000,187058.000000,694298.000000,קיים,ויצמן - סוקולוב - הרב הרצוג,ויצמן,סוקולוב,הרב הרצוג, , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,187058,694298
1673,1673.000000,נתניה,נתניה,0.000000, ,21054.000000,186696.000000,694251.000000,בתכנון,הרצוג - יהושע טהון,הרצוג,יהושע טהון, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186696,694251
1674,1674.000000,נתניה,נתניה,0.000000, ,21055.000000,186483.000000,694287.000000,בתכנון,הרצוג - שלמה המלך,הרצוג,שלמה המלך, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186483,694287
1675,1675.000000,נתניה,נתניה,0.000000, ,21056.000000,186403.000000,694349.000000,בתכנון,הרצוג - שדרות ניצה - המלכים,הרצוג,שדרות ניצה,המלכים, , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186403,694349
1676,1676.000000,נתניה,נתניה,0.000000, ,21057.000000,186537.000000,694777.000000,בתכנון,המלכים - הרב מיימון,המלכים,הרב מיימון, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186537,694777
1677,1677.000000,נתניה,נתניה,0.000000, ,21058.000000,186575.000000,694921.000000,בתכנון,המלכים - אח"י דקר,המלכים,אח"י דקר, , , ,לא,לא,לא,כן,לא,לא,לא, ,לא,לא,לא, ,NT,"רבעון 3, 2025",נתיבי איילון / CRG הנדסה, ,186575,694921
